v1,v2,time,ke,p,m1,m2,width
800.0,-500.0,1181.0,15150000.0,-19000.0
1222.2222,-77.7778,1199.0,15149999.5777778,18999.998
800.0,-500.0,1216.0,15150000.0,-19000.0
1222.2222,-77.7778,1232.0,15149999.5777778,18999.998
800.0,-500.0,1248.0,15150000.0,-19000.0
1222.2222,-77.7778,1265.0,15149999.5777778,18999.998
800.0,-500.0,1282.0,15150000.0,-19000.0
1222.2222,-77.7778,1299.0,15149999.5777778,18999.998
800.0,-500.0,1316.0,15150000.0,-19000.0
1222.2222,-77.7778,1333.0,15149999.5777778,18999.998
800.0,-500.0,1350.0,15150000.0,-19000.0
1222.2222,-77.7778,1367.0,15149999.5777778,18999.998
800.0,-500.0,1384.0,15150000.0,-19000.0
1222.2222,-77.7778,1400.0,15149999.5777778,18999.998
800.0,-500.0,1417.0,15150000.0,-19000.0
1222.2222,-77.7778,1433.0,15149999.5777778,18999.998
800.0,-500.0,1449.0,15150000.0,-19000.0
1222.2222,-77.7778,1466.0,15149999.5777778,18999.998
800.0,-500.0,1482.0,15150000.0,-19000.0
1222.2222,-77.7778,1499.0,15149999.5777778,18999.998
800.0,-500.0,1516.0,15150000.0,-19000.0
1222.2222,-77.7778,1532.0,15149999.5777778,18999.998
800.0,-500.0,1549.0,15150000.0,-19000.0
1222.2222,-77.7778,1565.0,15149999.5777778,18999.998
800.0,-500.0,1582.0,15150000.0,-19000.0
1222.2222,-77.7778,1599.0,15149999.5777778,18999.998
800.0,-500.0,1615.0,15150000.0,-19000.0
1222.2222,-77.7778,1632.0,15149999.5777778,18999.998
800.0,-500.0,1649.0,15150000.0,-19000.0
1222.2222,-77.7778,1666.0,15149999.5777778,18999.998
800.0,-500.0,1682.0,15150000.0,-19000.0
1222.2222,-77.7778,1699.0,15149999.5777778,18999.998
800.0,-500.0,1716.0,15150000.0,-19000.0
1222.2222,-77.7778,1732.0,15149999.5777778,18999.998
800.0,-500.0,1749.0,15150000.0,-19000.0
1222.2222,-77.7778,1765.0,15149999.5777778,18999.998
800.0,-500.0,1781.0,15150000.0,-19000.0
1222.2222,-77.7778,1798.0,15149999.5777778,18999.998
800.0,-500.0,1814.0,15150000.0,-19000.0
1222.2222,-77.7778,1831.0,15149999.5777778,18999.998
800.0,-500.0,1849.0,15150000.0,-19000.0
1222.2222,-77.7778,1867.0,15149999.5777778,18999.998
800.0,-500.0,1883.0,15150000.0,-19000.0
1222.2222,-77.7778,1899.0,15149999.5777778,18999.998
800.0,-500.0,1915.0,15150000.0,-19000.0
1222.2222,-77.7778,1932.0,15149999.5777778,18999.998
800.0,-500.0,1949.0,15150000.0,-19000.0
1222.2222,-77.7778,1966.0,15149999.5777778,18999.998
800.0,-500.0,1983.0,15150000.0,-19000.0
1222.2222,-77.7778,1999.0,15149999.5777778,18999.998
800.0,-500.0,2015.0,15150000.0,-19000.0
1222.2222,-77.7778,2032.0,15149999.5777778,18999.998
800.0,-500.0,2048.0,15150000.0,-19000.0
1222.2222,-77.7778,2064.0,15149999.5777778,18999.998
800.0,-500.0,2081.0,15150000.0,-19000.0
1222.2222,-77.7778,2097.0,15149999.5777778,18999.998
800.0,-500.0,2114.0,15150000.0,-19000.0
1222.2222,-77.7778,2130.0,15149999.5777778,18999.998
800.0,-500.0,2146.0,15150000.0,-19000.0
1222.2222,-77.7778,2162.0,15149999.5777778,18999.998
800.0,-500.0,2179.0,15150000.0,-19000.0
1222.2222,-77.7778,2196.0,15149999.5777778,18999.998
800.0,-500.0,2212.0,15150000.0,-19000.0
1222.2222,-77.7778,2228.0,15149999.5777778,18999.998
800.0,-500.0,2244.0,15150000.0,-19000.0
1222.2222,-77.7778,2260.0,15149999.5777778,18999.998
800.0,-500.0,2276.0,15150000.0,-19000.0
1222.2222,-77.7778,2293.0,15149999.5777778,18999.998
800.0,-500.0,2310.0,15150000.0,-19000.0
1222.2222,-77.7778,2327.0,15149999.5777778,18999.998
800.0,-500.0,2343.0,15150000.0,-19000.0
1222.2222,-77.7778,2360.0,15149999.5777778,18999.998
800.0,-500.0,2377.0,15150000.0,-19000.0
1222.2222,-77.7778,2393.0,15149999.5777778,18999.998
800.0,-500.0,2410.0,15150000.0,-19000.0
1222.2222,-77.7778,2427.0,15149999.5777778,18999.998
800.0,-500.0,2443.0,15150000.0,-19000.0
1222.2222,-77.7778,2459.0,15149999.5777778,18999.998
800.0,-500.0,2476.0,15150000.0,-19000.0
1222.2222,-77.7778,2493.0,15149999.5777778,18999.998
800.0,-500.0,2510.0,15150000.0,-19000.0
1222.2222,-77.7778,2526.0,15149999.5777778,18999.998
800.0,-500.0,2543.0,15150000.0,-19000.0
1222.2222,-77.7778,2560.0,15149999.5777778,18999.998
800.0,-500.0,2577.0,15150000.0,-19000.0
1222.2222,-77.7778,2593.0,15149999.5777778,18999.998
800.0,-500.0,2609.0,15150000.0,-19000.0
1222.2222,-77.7778,2626.0,15149999.5777778,18999.998
800.0,-500.0,2642.0,15150000.0,-19000.0
1222.2222,-77.7778,2658.0,15149999.5777778,18999.998
800.0,-500.0,2675.0,15150000.0,-19000.0
1222.2222,-77.7778,2691.0,15149999.5777778,18999.998
800.0,-500.0,2708.0,15150000.0,-19000.0
1222.2222,-77.7778,2724.0,15149999.5777778,18999.998
800.0,-500.0,2740.0,15150000.0,-19000.0
1222.2222,-77.7778,2756.0,15149999.5777778,18999.998
800.0,-500.0,2772.0,15150000.0,-19000.0
1222.2222,-77.7778,2789.0,15149999.5777778,18999.998
800.0,-500.0,2806.0,15150000.0,-19000.0
1222.2222,-77.7778,2823.0,15149999.5777778,18999.998
800.0,-500.0,2839.0,15150000.0,-19000.0
1222.2222,-77.7778,2855.0,15149999.5777778,18999.998
800.0,-500.0,2871.0,15150000.0,-19000.0
1222.2222,-77.7778,2887.0,15149999.5777778,18999.998
800.0,-500.0,2904.0,15150000.0,-19000.0
1222.2222,-77.7778,2921.0,15149999.5777778,18999.998
800.0,-500.0,2938.0,15150000.0,-19000.0
1222.2222,-77.7778,2955.0,15149999.5777778,18999.998
800.0,-500.0,2972.0,15150000.0,-19000.0
1222.2222,-77.7778,2989.0,15149999.5777778,18999.998
800.0,-500.0,3005.0,15150000.0,-19000.0
1222.2222,-77.7778,3022.0,15149999.5777778,18999.998
800.0,-500.0,3039.0,15150000.0,-19000.0
1222.2222,-77.7778,3056.0,15149999.5777778,18999.998
800.0,-500.0,3073.0,15150000.0,-19000.0
1222.2222,-77.7778,3089.0,15149999.5777778,18999.998
800.0,-500.0,3105.0,15150000.0,-19000.0
1222.2222,-77.7778,3121.0,15149999.5777778,18999.998
800.0,-500.0,3137.0,15150000.0,-19000.0
1222.2222,-77.7778,3153.0,15149999.5777778,18999.998
800.0,-500.0,3169.0,15150000.0,-19000.0
1222.2222,-77.7778,3185.0,15149999.5777778,18999.998
800.0,-500.0,3202.0,15150000.0,-19000.0
1222.2222,-77.7778,3219.0,15149999.5777778,18999.998
800.0,-500.0,3236.0,15150000.0,-19000.0
1222.2222,-77.7778,3252.0,15149999.5777778,18999.998
800.0,-500.0,3269.0,15150000.0,-19000.0
1222.2222,-77.7778,3285.0,15149999.5777778,18999.998
800.0,-500.0,3301.0,15150000.0,-19000.0
1222.2222,-77.7778,3318.0,15149999.5777778,18999.998
800.0,-500.0,3334.0,15150000.0,-19000.0
1222.2222,-77.7778,3351.0,15149999.5777778,18999.998
800.0,-500.0,3368.0,15150000.0,-19000.0
1222.2222,-77.7778,3384.0,15149999.5777778,18999.998
800.0,-500.0,3401.0,15150000.0,-19000.0
1222.2222,-77.7778,3418.0,15149999.5777778,18999.998
800.0,-500.0,3434.0,15150000.0,-19000.0
1222.2222,-77.7778,3451.0,15149999.5777778,18999.998
800.0,-500.0,3467.0,15150000.0,-19000.0
1222.2222,-77.7778,3483.0,15149999.5777778,18999.998
800.0,-500.0,3500.0,15150000.0,-19000.0
1222.2222,-77.7778,3517.0,15149999.5777778,18999.998
800.0,-500.0,3533.0,15150000.0,-19000.0
1222.2222,-77.7778,3549.0,15149999.5777778,18999.998
800.0,-500.0,3566.0,15150000.0,-19000.0
1222.2222,-77.7778,3582.0,15149999.5777778,18999.998
800.0,-500.0,3599.0,15150000.0,-19000.0
1222.2222,-77.7778,3615.0,15149999.5777778,18999.998
800.0,-500.0,3631.0,15150000.0,-19000.0
1222.2222,-77.7778,3648.0,15149999.5777778,18999.998
800.0,-500.0,3664.0,15150000.0,-19000.0
1222.2222,-77.7778,3680.0,15149999.5777778,18999.998
800.0,-500.0,3696.0,15150000.0,-19000.0
1222.2222,-77.7778,3713.0,15149999.5777778,18999.998
800.0,-500.0,3730.0,15150000.0,-19000.0
1222.2222,-77.7778,3746.0,15149999.5777778,18999.998
800.0,-500.0,3763.0,15150000.0,-19000.0
1222.2222,-77.7778,3779.0,15149999.5777778,18999.998
800.0,-500.0,3796.0,15150000.0,-19000.0
1222.2222,-77.7778,3813.0,15149999.5777778,18999.998
800.0,-500.0,3830.0,15150000.0,-19000.0
1222.2222,-77.7778,3847.0,15149999.5777778,18999.998
800.0,-500.0,3864.0,15150000.0,-19000.0
1222.2222,-77.7778,3880.0,15149999.5777778,18999.998
800.0,-500.0,3897.0,15150000.0,-19000.0
1222.2222,-77.7778,3914.0,15149999.5777778,18999.998
800.0,-500.0,3930.0,15150000.0,-19000.0
1222.2222,-77.7778,3946.0,15149999.5777778,18999.998
800.0,-500.0,3963.0,15150000.0,-19000.0
1222.2222,-77.7778,3979.0,15149999.5777778,18999.998
800.0,-500.0,3995.0,15150000.0,-19000.0
1222.2222,-77.7778,4012.0,15149999.5777778,18999.998
800.0,-500.0,4029.0,15150000.0,-19000.0
1222.2222,-77.7778,4045.0,15149999.5777778,18999.998
800.0,-500.0,4062.0,15150000.0,-19000.0
1222.2222,-77.7778,4079.0,15149999.5777778,18999.998
800.0,-500.0,4095.0,15150000.0,-19000.0
1222.2222,-77.7778,4112.0,15149999.5777778,18999.998
800.0,-500.0,4129.0,15150000.0,-19000.0
1222.2222,-77.7778,4145.0,15149999.5777778,18999.998
800.0,-500.0,4161.0,15150000.0,-19000.0
1222.2222,-77.7778,4178.0,15149999.5777778,18999.998
800.0,-500.0,4195.0,15150000.0,-19000.0
1222.2222,-77.7778,4212.0,15149999.5777778,18999.998
800.0,-500.0,4229.0,15150000.0,-19000.0
1222.2222,-77.7778,4246.0,15149999.5777778,18999.998
800.0,-500.0,4262.0,15150000.0,-19000.0
1222.2222,-77.7778,4279.0,15149999.5777778,18999.998
800.0,-500.0,4296.0,15150000.0,-19000.0
1222.2222,-77.7778,4313.0,15149999.5777778,18999.998
800.0,-500.0,4329.0,15150000.0,-19000.0
1222.2222,-77.7778,4346.0,15149999.5777778,18999.998
800.0,-500.0,4363.0,15150000.0,-19000.0
1222.2222,-77.7778,4379.0,15149999.5777778,18999.998
800.0,-500.0,4396.0,15150000.0,-19000.0
1222.2222,-77.7778,4413.0,15149999.5777778,18999.998
800.0,-500.0,4429.0,15150000.0,-19000.0
1222.2222,-77.7778,4446.0,15149999.5777778,18999.998
800.0,-500.0,4463.0,15150000.0,-19000.0
1222.2222,-77.7778,4480.0,15149999.5777778,18999.998
800.0,-500.0,4496.0,15150000.0,-19000.0
1222.2222,-77.7778,4513.0,15149999.5777778,18999.998
800.0,-500.0,4529.0,15150000.0,-19000.0
1222.2222,-77.7778,4546.0,15149999.5777778,18999.998
800.0,-500.0,4563.0,15150000.0,-19000.0
1222.2222,-77.7778,4579.0,15149999.5777778,18999.998
800.0,-500.0,4596.0,15150000.0,-19000.0
1222.2222,-77.7778,4612.0,15149999.5777778,18999.998
800.0,-500.0,4629.0,15150000.0,-19000.0
1222.2222,-77.7778,4647.0,15149999.5777778,18999.998
800.0,-500.0,4664.0,15150000.0,-19000.0
1222.2222,-77.7778,4681.0,15149999.5777778,18999.998
800.0,-500.0,4699.0,15150000.0,-19000.0
1222.2222,-77.7778,4715.0,15149999.5777778,18999.998
800.0,-500.0,4732.0,15150000.0,-19000.0
1222.2222,-77.7778,4749.0,15149999.5777778,18999.998
800.0,-500.0,4766.0,15150000.0,-19000.0
1222.2222,-77.7778,4782.0,15149999.5777778,18999.998
800.0,-500.0,4799.0,15150000.0,-19000.0
1222.2222,-77.7778,4816.0,15149999.5777778,18999.998
800.0,-500.0,4832.0,15150000.0,-19000.0
1222.2222,-77.7778,4849.0,15149999.5777778,18999.998
800.0,-500.0,4866.0,15150000.0,-19000.0
1222.2222,-77.7778,4883.0,15149999.5777778,18999.998
800.0,-500.0,4900.0,15150000.0,-19000.0
1222.2222,-77.7778,4916.0,15149999.5777778,18999.998
800.0,-500.0,4933.0,15150000.0,-19000.0
1222.2222,-77.7778,4950.0,15149999.5777778,18999.998
800.0,-500.0,4966.0,15150000.0,-19000.0
1222.2222,-77.7778,4983.0,15149999.5777778,18999.998
800.0,-500.0,5000.0,15150000.0,-19000.0
1222.2222,-77.7778,5017.0,15149999.5777778,18999.998
800.0,-500.0,5034.0,15150000.0,-19000.0
1222.2222,-77.7778,5051.0,15149999.5777778,18999.998
800.0,-500.0,5067.0,15150000.0,-19000.0
1222.2222,-77.7778,5083.0,15149999.5777778,18999.998
800.0,-500.0,5099.0,15150000.0,-19000.0
1222.2222,-77.7778,5116.0,15149999.5777778,18999.998
800.0,-500.0,5132.0,15150000.0,-19000.0
1222.2222,-77.7778,5149.0,15149999.5777778,18999.998
800.0,-500.0,5166.0,15150000.0,-19000.0
1222.2222,-77.7778,5183.0,15149999.5777778,18999.998
800.0,-500.0,5199.0,15150000.0,-19000.0
1222.2222,-77.7778,5215.0,15149999.5777778,18999.998
800.0,-500.0,5231.0,15150000.0,-19000.0
1222.2222,-77.7778,5248.0,15149999.5777778,18999.998
800.0,-500.0,5265.0,15150000.0,-19000.0
1222.2222,-77.7778,5281.0,15149999.5777778,18999.998
800.0,-500.0,5298.0,15150000.0,-19000.0
1222.2222,-77.7778,5314.0,15149999.5777778,18999.998
800.0,-500.0,5331.0,15150000.0,-19000.0
1222.2222,-77.7778,5348.0,15149999.5777778,18999.998
800.0,-500.0,5364.0,15150000.0,-19000.0
1222.2222,-77.7778,5380.0,15149999.5777778,18999.998
800.0,-500.0,5397.0,15150000.0,-19000.0
1222.2222,-77.7778,5413.0,15149999.5777778,18999.998
800.0,-500.0,5430.0,15150000.0,-19000.0
1222.2222,-77.7778,5446.0,15149999.5777778,18999.998
800.0,-500.0,5463.0,15150000.0,-19000.0
1222.2222,-77.7778,5480.0,15149999.5777778,18999.998
800.0,-500.0,5497.0,15150000.0,-19000.0
1222.2222,-77.7778,5513.0,15149999.5777778,18999.998
800.0,-500.0,5530.0,15150000.0,-19000.0
1222.2222,-77.7778,5546.0,15149999.5777778,18999.998
800.0,-500.0,5562.0,15150000.0,-19000.0
1222.2222,-77.7778,5579.0,15149999.5777778,18999.998
800.0,-500.0,5595.0,15150000.0,-19000.0
1222.2222,-77.7778,5611.0,15149999.5777778,18999.998
800.0,-500.0,5627.0,15150000.0,-19000.0
1222.2222,-77.7778,5643.0,15149999.5777778,18999.998
800.0,-500.0,5659.0,15150000.0,-19000.0
1222.2222,-77.7778,5675.0,15149999.5777778,18999.998
800.0,-500.0,5692.0,15150000.0,-19000.0
1222.2222,-77.7778,5709.0,15149999.5777778,18999.998
800.0,-500.0,5726.0,15150000.0,-19000.0
1222.2222,-77.7778,5743.0,15149999.5777778,18999.998
800.0,-500.0,5759.0,15150000.0,-19000.0
1222.2222,-77.7778,5775.0,15149999.5777778,18999.998
800.0,-500.0,5791.0,15150000.0,-19000.0
1222.2222,-77.7778,5808.0,15149999.5777778,18999.998
800.0,-500.0,5824.0,15150000.0,-19000.0
1222.2222,-77.7778,5840.0,15149999.5777778,18999.998
800.0,-500.0,5857.0,15150000.0,-19000.0
1222.2222,-77.7778,5873.0,15149999.5777778,18999.998
800.0,-500.0,5889.0,15150000.0,-19000.0
1222.2222,-77.7778,5905.0,15149999.5777778,18999.998
800.0,-500.0,5923.0,15150000.0,-19000.0
1222.2222,-77.7778,5940.0,15149999.5777778,18999.998
800.0,-500.0,5957.0,15150000.0,-19000.0
1222.2222,-77.7778,5974.0,15149999.5777778,18999.998
800.0,-500.0,5990.0,15150000.0,-19000.0
1222.2222,-77.7778,6007.0,15149999.5777778,18999.998
800.0,-500.0,6024.0,15150000.0,-19000.0
1222.2222,-77.7778,6040.0,15149999.5777778,18999.998
800.0,-500.0,6056.0,15150000.0,-19000.0
1222.2222,-77.7778,6073.0,15149999.5777778,18999.998
800.0,-500.0,6090.0,15150000.0,-19000.0
1222.2222,-77.7778,6107.0,15149999.5777778,18999.998
800.0,-500.0,6124.0,15150000.0,-19000.0
1222.2222,-77.7778,6140.0,15149999.5777778,18999.998
800.0,-500.0,6157.0,15150000.0,-19000.0
1222.2222,-77.7778,6174.0,15149999.5777778,18999.998
800.0,-500.0,6190.0,15150000.0,-19000.0
1222.2222,-77.7778,6206.0,15149999.5777778,18999.998
800.0,-500.0,6222.0,15150000.0,-19000.0
1222.2222,-77.7778,6238.0,15149999.5777778,18999.998
800.0,-500.0,6254.0,15150000.0,-19000.0
1222.2222,-77.7778,6271.0,15149999.5777778,18999.998
800.0,-500.0,6288.0,15150000.0,-19000.0
1222.2222,-77.7778,6305.0,15149999.5777778,18999.998
800.0,-500.0,6322.0,15150000.0,-19000.0
1222.2222,-77.7778,6339.0,15149999.5777778,18999.998
800.0,-500.0,6356.0,15150000.0,-19000.0
1222.2222,-77.7778,6373.0,15149999.5777778,18999.998
800.0,-500.0,6390.0,15150000.0,-19000.0
1222.2222,-77.7778,6406.0,15149999.5777778,18999.998
800.0,-500.0,6422.0,15150000.0,-19000.0
1222.2222,-77.7778,6439.0,15149999.5777778,18999.998
800.0,-500.0,6455.0,15150000.0,-19000.0
1222.2222,-77.7778,6471.0,15149999.5777778,18999.998
800.0,-500.0,6487.0,15150000.0,-19000.0
1222.2222,-77.7778,6503.0,15149999.5777778,18999.998
800.0,-500.0,6520.0,15150000.0,-19000.0
1222.2222,-77.7778,6537.0,15149999.5777778,18999.998
800.0,-500.0,6554.0,15150000.0,-19000.0
1222.2222,-77.7778,6571.0,15149999.5777778,18999.998
800.0,-500.0,6587.0,15150000.0,-19000.0
1222.2222,-77.7778,6604.0,15149999.5777778,18999.998
800.0,-500.0,6620.0,15150000.0,-19000.0
1222.2222,-77.7778,6636.0,15149999.5777778,18999.998
800.0,-500.0,6652.0,15150000.0,-19000.0
1222.2222,-77.7778,6669.0,15149999.5777778,18999.998
800.0,-500.0,6686.0,15150000.0,-19000.0
1222.2222,-77.7778,6702.0,15149999.5777778,18999.998
800.0,-500.0,6718.0,15150000.0,-19000.0
1222.2222,-77.7778,6735.0,15149999.5777778,18999.998
800.0,-500.0,6752.0,15150000.0,-19000.0
1222.2222,-77.7778,6768.0,15149999.5777778,18999.998
800.0,-500.0,6785.0,15150000.0,-19000.0
1222.2222,-77.7778,6801.0,15149999.5777778,18999.998
800.0,-500.0,6818.0,15150000.0,-19000.0
1222.2222,-77.7778,6834.0,15149999.5777778,18999.998
800.0,-500.0,6850.0,15150000.0,-19000.0
1222.2222,-77.7778,6868.0,15149999.5777778,18999.998
800.0,-500.0,6885.0,15150000.0,-19000.0
1222.2222,-77.7778,6901.0,15149999.5777778,18999.998
800.0,-500.0,6917.0,15150000.0,-19000.0
1222.2222,-77.7778,6934.0,15149999.5777778,18999.998
800.0,-500.0,6950.0,15150000.0,-19000.0
1222.2222,-77.7778,6967.0,15149999.5777778,18999.998
800.0,-500.0,6984.0,15150000.0,-19000.0
1222.2222,-77.7778,7001.0,15149999.5777778,18999.998
800.0,-500.0,7017.0,15150000.0,-19000.0
1222.2222,-77.7778,7034.0,15149999.5777778,18999.998
800.0,-500.0,7050.0,15150000.0,-19000.0
1222.2222,-77.7778,7067.0,15149999.5777778,18999.998
800.0,-500.0,7083.0,15150000.0,-19000.0
1222.2222,-77.7778,7100.0,15149999.5777778,18999.998
800.0,-500.0,7116.0,15150000.0,-19000.0
1222.2222,-77.7778,7133.0,15149999.5777778,18999.998
800.0,-500.0,7150.0,15150000.0,-19000.0
1222.2222,-77.7778,7166.0,15149999.5777778,18999.998
800.0,-500.0,7182.0,15150000.0,-19000.0
1222.2222,-77.7778,7199.0,15149999.5777778,18999.998
800.0,-500.0,7215.0,15150000.0,-19000.0
1222.2222,-77.7778,7232.0,15149999.5777778,18999.998
800.0,-500.0,7248.0,15150000.0,-19000.0
1222.2222,-77.7778,7264.0,15149999.5777778,18999.998
800.0,-500.0,7280.0,15150000.0,-19000.0
1222.2222,-77.7778,7297.0,15149999.5777778,18999.998
800.0,-500.0,7314.0,15150000.0,-19000.0
1222.2222,-77.7778,7330.0,15149999.5777778,18999.998
800.0,-500.0,7347.0,15150000.0,-19000.0
1222.2222,-77.7778,7363.0,15149999.5777778,18999.998
800.0,-500.0,7379.0,15150000.0,-19000.0
1222.2222,-77.7778,7395.0,15149999.5777778,18999.998
800.0,-500.0,7411.0,15150000.0,-19000.0
1222.2222,-77.7778,7428.0,15149999.5777778,18999.998
800.0,-500.0,7445.0,15150000.0,-19000.0
1222.2222,-77.7778,7461.0,15149999.5777778,18999.998
800.0,-500.0,7477.0,15150000.0,-19000.0
1222.2222,-77.7778,7493.0,15149999.5777778,18999.998
800.0,-500.0,7510.0,15150000.0,-19000.0
1222.2222,-77.7778,7526.0,15149999.5777778,18999.998
800.0,-500.0,7543.0,15150000.0,-19000.0
1222.2222,-77.7778,7560.0,15149999.5777778,18999.998
800.0,-500.0,7577.0,15150000.0,-19000.0
1222.2222,-77.7778,7595.0,15149999.5777778,18999.998
800.0,-500.0,7612.0,15150000.0,-19000.0
1222.2222,-77.7778,7629.0,15149999.5777778,18999.998
800.0,-500.0,7645.0,15150000.0,-19000.0
1222.2222,-77.7778,7661.0,15149999.5777778,18999.998
800.0,-500.0,7678.0,15150000.0,-19000.0
1222.2222,-77.7778,7695.0,15149999.5777778,18999.998
800.0,-500.0,7711.0,15150000.0,-19000.0
1222.2222,-77.7778,7728.0,15149999.5777778,18999.998
800.0,-500.0,7744.0,15150000.0,-19000.0
1222.2222,-77.7778,7760.0,15149999.5777778,18999.998
800.0,-500.0,7776.0,15150000.0,-19000.0
1222.2222,-77.7778,7793.0,15149999.5777778,18999.998
800.0,-500.0,7809.0,15150000.0,-19000.0
1222.2222,-77.7778,7825.0,15149999.5777778,18999.998
800.0,-500.0,7842.0,15150000.0,-19000.0
1222.2222,-77.7778,7859.0,15149999.5777778,18999.998
800.0,-500.0,7875.0,15150000.0,-19000.0
1222.2222,-77.7778,7891.0,15149999.5777778,18999.998
800.0,-500.0,7909.0,15150000.0,-19000.0
1222.2222,-77.7778,7925.0,15149999.5777778,18999.998
800.0,-500.0,7941.0,15150000.0,-19000.0
1222.2222,-77.7778,7958.0,15149999.5777778,18999.998
800.0,-500.0,7974.0,15150000.0,-19000.0
1222.2222,-77.7778,7990.0,15149999.5777778,18999.998
800.0,-500.0,8007.0,15150000.0,-19000.0
1222.2222,-77.7778,8023.0,15149999.5777778,18999.998
800.0,-500.0,8040.0,15150000.0,-19000.0
1222.2222,-77.7778,8057.0,15149999.5777778,18999.998
800.0,-500.0,8074.0,15150000.0,-19000.0
1222.2222,-77.7778,8091.0,15149999.5777778,18999.998
800.0,-500.0,8109.0,15150000.0,-19000.0
1222.2222,-77.7778,8126.0,15149999.5777778,18999.998
800.0,-500.0,8143.0,15150000.0,-19000.0
1222.2222,-77.7778,8160.0,15149999.5777778,18999.998
800.0,-500.0,8177.0,15150000.0,-19000.0
1222.2222,-77.7778,8193.0,15149999.5777778,18999.998
800.0,-500.0,8210.0,15150000.0,-19000.0
1222.2222,-77.7778,8227.0,15149999.5777778,18999.998
800.0,-500.0,8243.0,15150000.0,-19000.0
1222.2222,-77.7778,8260.0,15149999.5777778,18999.998
